GATEADRESSER MED POSTNUMMER -  Kreditering: Erik Bolstad (CC-BY-3.0)
http://www.erikbolstad.no/postnummer/
OBS! Posten gav tidlegare ut gratis gateregistre, men frå 2011 må ein betale fleire titusen i året for å få tilgang til registra. Gatenamna nedanfor er sist oppdatert i mars 2011, og vil ikkje bli oppdatert før Posten endrar politikk.
---
POSTNR	POSTSTAD	GATE/VEG/STADNAMN/ANNA	TYPEKODE	TYPE	BYDEL	KOMMNR	KOMMUNE	FYLKE
4656	HAMRESANDEN	Oscar Omdals terrasse	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4656	HAMRESANDEN	Tingveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4656	HAMRESANDEN	Topdalsveien 25-123, 14-108	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4657	KJEVIK		3	Stadnamn med postnummer		1001	Kristiansand	Vest-Agder
4658	TVEIT	Tveit	2	Kjend stadnamn		1001	Kristiansand	Vest-Agder
4658	TVEIT		3	Stadnamn med postnummer		1001	Kristiansand	Vest-Agder
4658	TVEIT	Boen	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Borgeveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Brattvoll Platå	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Brattvoll terrasse	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Brattvollsheia	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Brattvollsløyfen	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Drangsholtveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Dønnestadveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Fosseveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Kalvåsveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Kilåsveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Kjevikveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Mollkleivveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Ormeliveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Ryensveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Skilleveien	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Småslettene	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Solsletta	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4658	TVEIT	Topdalsveien 125-slutt, 110-slutt	6	Gate-/veg-adresse		1001	Kristiansand	Vest-Agder
4659	KRISTIANSAND S	Sørlandssenteret	2	Kjend stadnamn		1001	Kristiansand	Vest-Agder
4661	KRISTIANSAND S	Postboks 1-75	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4662	KRISTIANSAND S	Postboks 76-225	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4663	KRISTIANSAND S	Postboks 226-360	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4664	KRISTIANSAND S	Postboks 361-510	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4665	KRISTIANSAND S	Postboks 511-645	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4666	KRISTIANSAND S	Postboks 646-795	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4671	KRISTIANSAND S	Strai Postboks 5401-5459	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4672	KRISTIANSAND S	Markens Postboks 3001-3030	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4673	KRISTIANSAND S	Grim Postboks 4501-4709	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4674	KRISTIANSAND S	Vestheiene Postboks 7003-7099	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4675	KRISTIANSAND S	Vågsbygd Postboks 8001-8180	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4676	KRISTIANSAND S	Vågsbygd Postboks 8181-8366	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4677	KRISTIANSAND S	Voiebyen Postboks 5501-5649	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4678	KRISTIANSAND S	Posebyen Postboks 2501-2589	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4679	FLEKKERØY	Postboks 1-53	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4682	SØGNE	Postboks 950-1079	4	Postboksadresse		1018	Søgne	Vest-Agder
4683	SØGNE	Postboks 1080-1179	4	Postboksadresse		1018	Søgne	Vest-Agder
4685	NODELAND	Postboks 1-120	4	Postboksadresse		1017	Songdalen	Vest-Agder
4686	KRISTIANSAND S	Gimlemoen Postboks 1801-1889	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4687	KRISTIANSAND S	Lundsiden Postboks 1001-1135	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4688	KRISTIANSAND S	Lundsiden Postboks 1501-1655	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4689	KRISTIANSAND S	Kongsgård Postboks 4001-4119	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4691	KRISTIANSAND S	Søm Postboks 6001-6119	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4693	KRISTIANSAND S	Hånes Postboks 6501-6559	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4696	KRISTIANSAND S	Sørlandsparken Postboks 9001-9119	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4697	KRISTIANSAND S	Sørlandsparken Postboks 9120-9270	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4699	TVEIT	Postboks 1-79	4	Postboksadresse		1001	Kristiansand	Vest-Agder
4700	VENNESLA		3	Stadnamn med postnummer		1014	Vennesla	Vest-Agder
4700	VENNESLA	Ålefjærvegen 473-slutt, 422-slutt	6	Gate-/veg-adresse		1014	Vennesla	Vest-Agder
4700	VENNESLA	Venneslavegen	6	Gate-/veg-adresse		1014	Vennesla	Vest-Agder
4701	VENNESLA	Postboks 1-69	4	Postboksadresse		1014	Vennesla	Vest-Agder
4702	VENNESLA	Postboks 70-149	4	Postboksadresse		1014	Vennesla	Vest-Agder
4703	VENNESLA	Postboks 150-265	4	Postboksadresse		1014	Vennesla	Vest-Agder
4705	ØVREBØ	Postboks 1-91	4	Postboksadresse		1014	Vennesla	Vest-Agder
4715	ØVREBØ		3	Stadnamn med postnummer		1014	Vennesla	Vest-Agder
4720	HÆGELAND		3	Stadnamn med postnummer		1014	Vennesla	Vest-Agder
4720	HÆGELAND	Postboks 1-76	4	Postboksadresse		1014	Vennesla	Vest-Agder
4724	IVELAND		3	Stadnamn med postnummer		935	Iveland	Aust-Agder
4724	IVELAND	Postboks 1-49	4	Postboksadresse		935	Iveland	Aust-Agder
4730	VATNESTRØM		3	Stadnamn med postnummer		935	Iveland	Aust-Agder
4733	EVJE	Sentrum Postboks 1-191	4	Postboksadresse		937	Evje og Hornnes	Aust-Agder
4734	EVJE	Sentrum Postboks 196-360	4	Postboksadresse		937	Evje og Hornnes	Aust-Agder
4735	EVJE		3	Stadnamn med postnummer		937	Evje og Hornnes	Aust-Agder
4735	EVJE	Verksmoen Postboks 501-560	4	Postboksadresse		937	Evje og Hornnes	Aust-Agder
4737	HORNNES		3	Stadnamn med postnummer		937	Evje og Hornnes	Aust-Agder
4741	BYGLANDSFJORD		3	Stadnamn med postnummer		938	Bygland	Aust-Agder
4742	GRENDI		3	Stadnamn med postnummer		938	Bygland	Aust-Agder
4742	GRENDI	Postboks 1-69	4	Postboksadresse		938	Bygland	Aust-Agder
4745	BYGLAND		3	Stadnamn med postnummer		938	Bygland	Aust-Agder
4745	BYGLAND	Postboks 1-91	4	Postboksadresse		938	Bygland	Aust-Agder
4747	VALLE		3	Stadnamn med postnummer		940	Valle	Aust-Agder
4747	VALLE	Postboks 1-104	4	Postboksadresse		940	Valle	Aust-Agder
4748	RYSSTAD		3	Stadnamn med postnummer		940	Valle	Aust-Agder
4748	RYSSTAD	Postboks 1-30	4	Postboksadresse		940	Valle	Aust-Agder
4754	BYKLE		3	Stadnamn med postnummer		941	Bykle	Aust-Agder
4755	HOVDEN I SETESDAL		3	Stadnamn med postnummer		941	Bykle	Aust-Agder
4756	HOVDEN I SETESDAL	Postboks 1-119	4	Postboksadresse		941	Bykle	Aust-Agder
4760	BIRKELAND		3	Stadnamn med postnummer		928	Birkenes	Aust-Agder
4766	HEREFOSS		3	Stadnamn med postnummer		928	Birkenes	Aust-Agder
4768	ENGESLAND		3	Stadnamn med postnummer		928	Birkenes	Aust-Agder
4770	HØVÅG		3	Stadnamn med postnummer		926	Lillesand	Aust-Agder
4770	HØVÅG	Postboks 1-39	4	Postboksadresse		926	Lillesand	Aust-Agder
4780	BREKKESTØ		3	Stadnamn med postnummer		926	Lillesand	Aust-Agder
4790	LILLESAND		3	Stadnamn med postnummer		926	Lillesand	Aust-Agder
4791	LILLESAND	Postboks 1-99	4	Postboksadresse		926	Lillesand	Aust-Agder
4792	LILLESAND	Postboks 100-209	4	Postboksadresse		926	Lillesand	Aust-Agder
4794	LILLESAND	Tingsaker Postboks 1001-1030	4	Postboksadresse		926	Lillesand	Aust-Agder
4795	BIRKELAND	Postboks 1-180	4	Postboksadresse		928	Birkenes	Aust-Agder
4801	ARENDAL	Postboks 1-169	4	Postboksadresse		906	Arendal	Aust-Agder
4802	ARENDAL	Postboks 170-269	4	Postboksadresse		906	Arendal	Aust-Agder
4803	ARENDAL	Postboks 270-379	4	Postboksadresse		906	Arendal	Aust-Agder
4804	ARENDAL	Postboks 380-529	4	Postboksadresse		906	Arendal	Aust-Agder
4808	ARENDAL	Stoa Postboks 700-779	4	Postboksadresse		906	Arendal	Aust-Agder
4809	ARENDAL	Stoa Postboks 780-799	4	Postboksadresse		906	Arendal	Aust-Agder
4810	EYDEHAVN		3	Stadnamn med postnummer		906	Arendal	Aust-Agder
4812	KONGSHAVN		3	Stadnamn med postnummer		906	Arendal	Aust-Agder
4815	SALTRØD		3	Stadnamn med postnummer		906	Arendal	Aust-Agder
4816	KOLBJØRNSVIK		3	Stadnamn med postnummer		906	Arendal	Aust-Agder
4817	HIS		3	Stadnamn med postnummer		906	Arendal	Aust-Agder
4818	FÆRVIK		3	Stadnamn med postnummer		906	Arendal	Aust-Agder
4820	FROLAND		3	Stadnamn med postnummer		919	Froland	Aust-Agder
4821	RYKENE		3	Stadnamn med postnummer		906	Arendal	Aust-Agder
4821	RYKENE	Postboks 1-105	4	Postboksadresse		906	Arendal	Aust-Agder
4823	NEDENES		3	Stadnamn med postnummer		906	Arendal	Aust-Agder
4824	BJORBEKK		3	Stadnamn med postnummer		906	Arendal	Aust-Agder
4824	BJORBEKK	Rykeneveien 53-slutt, 54-slutt	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Biegård	2	Kjend stadnamn		906	Arendal	Aust-Agder
4825	ARENDAL	Bieveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Elvebakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Fredrik Roschers Bakke	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Gamle Bievei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Grubeveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Klodeborgkleiva	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Lille Heivei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Monåsen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Roligheten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Rykeneveien 1-51, 2-52	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Sagåsen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Stigerveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Stoheiveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Taubaneveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4825	ARENDAL	Vestre Bievei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4827	FROLANDS VERK		3	Stadnamn med postnummer		919	Froland	Aust-Agder
4828	MJÅVATN		3	Stadnamn med postnummer		919	Froland	Aust-Agder
4830	HYNNEKLEIV		3	Stadnamn med postnummer		919	Froland	Aust-Agder
4832	MYKLAND		3	Stadnamn med postnummer		919	Froland	Aust-Agder
4834	RISDAL		3	Stadnamn med postnummer		919	Froland	Aust-Agder
4836	ARENDAL	Arkenveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Arrestbakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Bendiksklev	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Centralbakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Centralgaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Damgaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Fredens vei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Friergangen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Friholmsgaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Gamle Kittelsbuktvei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Gibraltarbakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Gjennomskjæringen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Havnegaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Kirkebakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Kirkegaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Kittelsbuktveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Malmbryggen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Meyergaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Moribakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Nedre Skibberhei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Nedre Tyholmsvei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Peder Thomassons gate	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Rådhusgaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Skibberheia	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Skrubbekjærveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Solkollen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Stinteveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Strandgaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Strømsbuåsen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Strømsbuveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Svinoddveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Teaterplassen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Tollbodgaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Torvet	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Torvgaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Vesterveien 1-35, 2-28	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Vestre gate 1-17, 2-12	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Østre gate 1-5, 2-6	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4836	ARENDAL	Øvre Tyholmsvei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	1880-trappen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Blødekjær	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Blødekjærheia	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Brentedalen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Dydens vei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Fjellgaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Fjellveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Fløyveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Grensen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Hauglandsheia	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Håveheia	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Håvet	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Heimdalsbakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Heimdalsveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Hylleveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Høyveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Klevgaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Klinkenberg	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Kloppene	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Lillebakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Munkegaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Munkejordet	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Nygaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Parkveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Ragnvald Blakstads vei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Springklev	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Springvannsdammen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Stinta terrasse	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Stintebakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Stintetoppen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Sykehusveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Tvillingbakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Vestre gate 19-slutt, 14-slutt	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Waltersborgveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4838	ARENDAL	Østre gate 7-slutt, 8-slutt	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Nygård	2	Kjend stadnamn		906	Arendal	Aust-Agder
4839	ARENDAL	Strømbu	2	Kjend stadnamn		906	Arendal	Aust-Agder
4839	ARENDAL	Bakkeveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Baskjæråsen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Egelundveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Eikeliveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Elevine Heedes vei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Gamle Malmvei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Gårdalsveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Hammens vei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Hansnesåsen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Hansnesveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Heiveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Kjøpmannsveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Krabbegaten	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Lille Strømsbuvei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Løkkeveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Mariåsen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Mørchs Bakke	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Nygårdshagen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Ormevikveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Sagmesterveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Seelanders Bakke	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Skauveiåsen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Skauveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Skomakerveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Sollibakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Strømsbu terrasse	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Strømsbu terrasse Vest	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Strømsbuneset	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Terneholmen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Vesterveien 37-93, 30-92	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4839	ARENDAL	Vestre Strømsbuvei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Åsenveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Barbu	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Batteribakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Batteriveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Bedriftsveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Feierheia	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Gamle Songevei 1-31, 2-32	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Hulveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Iuellsklev	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Jens Gjerløws vei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Kastellveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Korketrekkeren	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Krøgenesveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Kuvigheia	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Kuvigveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Kystveien 1-77, 2-76	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Kystveien 225-259, 226-258	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Langbryggen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Lykkensborgveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Møllebakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Mølleheia	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Nesbakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Neset (med nr)	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Nesheia	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Skytebanen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Skytebaneveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Tromøyveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4841	ARENDAL	Vollene	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Bellevue	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Bergstien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Birkenlundveien	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Engefjell	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Engehaven	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Fossbekk	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Gamle Saltrødvei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Gamle Songevei 33-slutt, 34-slutt	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Havstadlia	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Havstadodden	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Havstadverven	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Holmen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Hutaheiti	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Karl Reichelts vei	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Kilen	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Kirkefjell	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Kystveien 79-223, 78-220	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Mortenstøbakken	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Rolfsmyra	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Rosendal	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
4842	ARENDAL	Sjølyst	6	Gate-/veg-adresse		906	Arendal	Aust-Agder
